Month,Branch_ID,Product_ID,Opening_Stock,Stock_Received,Units_Sold,Damaged_Units,Closing_Stock
2025-04-01,BR003,PROD018,125,0,1,0,124
2025-04-01,BR003,PROD019,163,0,3,0,160
2025-04-01,BR003,PROD020,308,0,2,0,306
2025-04-01,BR003,PROD021,211,43,0,0,254
2025-04-01,BR003,PROD022,240,0,0,0,240
2025-04-01,BR003,PROD023,163,0,0,0,163
2025-04-01,BR003,PROD024,140,0,0,0,140
2025-04-01,BR003,PROD025,86,12,8,0,90
2025-04-01,BR003,PROD026,62,0,11,1,50
2025-04-01,BR003,PROD027,176,19,3,0,192
2025-04-01,BR003,PROD028,444,0,0,0,444
2025-04-01,BR003,PROD029,123,2,0,0,125
2025-04-01,BR003,PROD030,98,0,0,0,98
2025-04-01,BR003,PROD031,58,1,0,0,59
2025-04-01,BR003,PROD032,451,6,0,0,457
2025-04-01,BR003,PROD033,102,0,0,1,101
2025-04-01,BR003,PROD034,158,0,3,0,155
2025-04-01,BR003,PROD035,127,0,3,0,124
2025-04-01,BR003,PROD036,59,0,4,0,55
2025-04-01,BR003,PROD037,58,18,1,0,75
2025-04-01,BR003,PROD038,300,0,3,1,296
2025-04-01,BR003,PROD039,312,0,5,0,307
2025-04-01,BR003,PROD040,151,0,0,0,151
2025-04-01,BR003,PROD041,61,0,5,0,56
2025-04-01,BR003,PROD042,455,4,0,0,459
2025-04-01,BR003,PROD043,207,42,0,0,249
2025-04-01,BR003,PROD044,59,48,2,0,105
2025-04-01,BR003,PROD045,95,40,0,0,135
2025-04-01,BR003,PROD046,102,0,8,0,94
2025-04-01,BR003,PROD047,191,0,3,0,188
2025-04-01,BR003,PROD048,84,3,1,0,86
2025-04-01,BR003,PROD049,96,38,0,2,132
2025-04-01,BR003,PROD050,84,0,0,0,84
2025-04-01,BR003,PROD051,115,3,2,0,116
2025-04-01,BR003,PROD052,126,0,0,0,126
2025-04-01,BR003,PROD053,255,0,0,0,255
2025-04-01,BR003,PROD054,246,0,0,0,246
2025-04-01,BR003,PROD055,146,0,3,0,143
2025-04-01,BR003,PROD056,378,0,0,1,377
2025-04-01,BR003,PROD057,162,0,3,0,159
2025-04-01,BR003,PROD058,154,0,0,0,154
2025-04-01,BR003,PROD059,72,0,0,0,72
2025-04-01,BR003,PROD060,370,88,0,0,458
2025-04-01,BR003,PROD061,312,0,0,0,312
2025-04-01,BR003,PROD062,440,0,4,0,436
2025-04-01,BR003,PROD063,255,0,1,0,254
2025-04-01,BR003,PROD064,61,0,0,0,61
2025-04-01,BR003,PROD065,125,0,0,0,125
2025-04-01,BR003,PROD066,109,17,9,0,117
2025-04-01,BR003,PROD067,124,0,6,0,118
2025-04-01,BR003,PROD068,146,0,0,0,146
2025-04-01,BR003,PROD069,128,0,0,0,128
2025-04-01,BR003,PROD070,442,0,2,0,440
2025-04-01,BR003,PROD071,179,0,0,2,177
2025-04-01,BR003,PROD072,306,0,3,0,303
2025-04-01,BR003,PROD073,129,0,1,0,128
2025-04-01,BR003,PROD074,44,1,10,0,35
2025-04-01,BR003,PROD075,460,0,0,0,460
2025-04-01,BR003,PROD076,141,16,3,0,154
2025-04-01,BR003,PROD077,102,0,8,0,94
2025-04-01,BR003,PROD078,72,0,0,0,72
2025-04-01,BR003,PROD079,99,0,2,0,97
2025-04-01,BR003,PROD080,55,5,2,0,58
2025-04-01,BR003,PROD081,126,0,7,0,119
2025-04-01,BR003,PROD082,303,0,0,1,302
2025-04-01,BR003,PROD083,180,9,1,0,188
2025-04-01,BR003,PROD084,249,0,5,0,244
2025-04-01,BR003,PROD085,37,30,4,0,63
2025-04-01,BR003,PROD086,122,0,0,0,122
2025-04-01,BR003,PROD087,140,0,0,0,140
2025-04-01,BR003,PROD088,80,0,0,0,80
2025-04-01,BR003,PROD089,455,0,0,1,454
2025-04-01,BR003,PROD090,162,0,1,0,161
2025-04-01,BR003,PROD091,387,0,5,0,382
2025-04-01,BR003,PROD092,161,0,0,0,161
2025-04-01,BR003,PROD093,93,0,0,0,93
2025-04-01,BR003,PROD094,104,1,0,0,105
2025-04-01,BR003,PROD095,247,0,3,0,244
2025-04-01,BR003,PROD096,236,12,2,0,246
2025-04-01,BR003,PROD097,234,0,6,0,228
2025-04-01,BR003,PROD098,120,0,5,0,115
2025-04-01,BR003,PROD099,35,41,0,1,75
2025-04-01,BR003,PROD100,198,45,1,1,241
2025-04-01,BR003,PROD101,101,0,0,0,101
2025-04-01,BR003,PROD102,150,0,0,0,150
2025-04-01,BR003,PROD103,103,0,8,0,95
2025-04-01,BR003,PROD104,88,0,0,0,88
2025-04-01,BR003,PROD105,200,62,10,1,251
2025-04-01,BR003,PROD106,165,0,6,0,159
2025-04-01,BR003,PROD107,241,0,0,0,241
2025-04-01,BR003,PROD108,182,0,0,0,182
2025-04-01,BR003,PROD109,146,53,5,0,194
2025-04-01,BR003,PROD110,248,0,0,0,248
2025-04-01,BR003,PROD111,72,5,0,0,77
2025-04-01,BR003,PROD112,115,0,0,0,115
2025-04-01,BR003,PROD113,44,17,0,0,61
2025-04-01,BR003,PROD114,156,0,7,0,149
2025-04-01,BR003,PROD115,260,0,0,0,260
2025-04-01,BR003,PROD116,130,0,1,0,129
2025-04-01,BR003,PROD117,97,0,0,1,96
2025-04-01,BR003,PROD118,312,0,0,0,312
2025-04-01,BR003,PROD119,41,32,0,0,73
2025-04-01,BR003,PROD120,462,1,0,0,463
2025-04-01,BR004,PROD001,86,0,3,0,83
2025-04-01,BR004,PROD002,119,14,2,1,130
2025-04-01,BR004,PROD003,449,0,0,0,449
2025-04-01,BR004,PROD004,65,0,2,0,63
2025-04-01,BR004,PROD005,71,0,0,0,71
2025-04-01,BR004,PROD006,457,0,0,2,455
2025-04-01,BR004,PROD007,253,0,0,0,253
2025-04-01,BR004,PROD008,459,0,1,0,458
2025-04-01,BR004,PROD009,182,0,0,0,182
2025-04-01,BR004,PROD010,214,0,0,0,214
2025-04-01,BR004,PROD011,129,0,2,0,127
2025-04-01,BR004,PROD012,301,0,0,0,301
2025-04-01,BR004,PROD013,67,8,0,1,74
2025-04-01,BR004,PROD014,146,0,0,0,146
2025-04-01,BR004,PROD015,92,7,0,0,99
2025-04-01,BR004,PROD016,117,14,0,1,130
2025-04-01,BR004,PROD017,304,0,12,1,291
2025-04-01,BR004,PROD018,129,0,2,0,127
2025-04-01,BR004,PROD019,164,0,0,0,164
2025-04-01,BR004,PROD020,249,0,0,1,248
2025-04-01,BR004,PROD021,157,0,0,0,157
2025-04-01,BR004,PROD022,239,0,0,0,239
2025-04-01,BR004,PROD023,134,30,0,0,164
2025-04-01,BR004,PROD024,184,0,2,0,182
2025-04-01,BR004,PROD025,99,0,4,0,95
2025-04-01,BR004,PROD026,50,18,4,0,64
2025-04-01,BR004,PROD027,156,35,1,0,190
2025-04-01,BR004,PROD028,464,0,2,0,462
2025-04-01,BR004,PROD029,123,0,1,0,122
2025-04-01,BR004,PROD030,88,11,6,0,93
2025-04-01,BR004,PROD031,73,0,0,1,72
2025-04-01,BR004,PROD032,445,20,1,0,464
2025-04-01,BR004,PROD033,81,0,6,1,74
2025-04-01,BR004,PROD034,139,21,2,0,158
2025-04-01,BR004,PROD035,89,13,0,0,102
2025-04-01,BR004,PROD036,57,0,0,0,57
2025-04-01,BR004,PROD037,97,0,0,0,97
2025-04-01,BR004,PROD038,310,0,0,0,310
2025-04-01,BR004,PROD039,249,0,0,0,249
2025-04-01,BR004,PROD040,181,0,0,0,181
2025-04-01,BR004,PROD041,48,0,0,0,48
2025-04-01,BR004,PROD042,384,7,9,0,382
2025-04-01,BR004,PROD043,215,39,2,0,252
2025-04-01,BR004,PROD044,83,0,0,1,82
2025-04-01,BR004,PROD045,78,27,0,0,105
2025-04-01,BR004,PROD046,103,0,3,0,100
2025-04-01,BR004,PROD047,104,25,0,0,129
2025-04-01,BR004,PROD048,97,0,1,0,96
2025-04-01,BR004,PROD049,161,0,0,2,159
2025-04-01,BR004,PROD050,88,0,0,0,88
2025-04-01,BR004,PROD051,130,6,7,0,129
2025-04-01,BR004,PROD052,135,49,0,0,184
2025-04-01,BR004,PROD053,300,0,8,0,292
2025-04-01,BR004,PROD054,166,7,0,0,173
2025-04-01,BR004,PROD055,178,0,0,0,178
2025-04-01,BR004,PROD056,447,0,2,0,445
2025-04-01,BR004,PROD057,151,11,0,0,162
2025-04-01,BR004,PROD058,153,0,5,0,148
2025-04-01,BR004,PROD059,57,0,1,0,56
2025-04-01,BR004,PROD060,457,0,0,0,457
2025-04-01,BR004,PROD061,462,0,10,0,452
2025-04-01,BR004,PROD062,455,2,6,0,451
2025-04-01,BR004,PROD063,311,0,0,0,311
2025-04-01,BR004,PROD064,55,0,0,0,55
2025-04-01,BR004,PROD065,99,37,1,0,135
2025-04-01,BR004,PROD066,125,0,10,0,115
2025-04-01,BR004,PROD067,111,7,3,0,115
2025-04-01,BR004,PROD068,98,52,0,0,150
2025-04-01,BR004,PROD069,132,3,0,0,135
2025-04-01,BR004,PROD070,315,0,1,1,313
2025-04-01,BR004,PROD071,183,7,0,0,190
2025-04-01,BR004,PROD072,247,0,1,0,246
2025-04-01,BR004,PROD073,125,0,2,0,123
2025-04-01,BR004,PROD074,51,0,0,0,51
2025-04-01,BR004,PROD075,239,79,3,0,315
2025-04-01,BR004,PROD076,122,16,5,0,133
2025-04-01,BR004,PROD077,117,0,2,0,115
2025-04-01,BR004,PROD078,59,0,0,0,59
2025-04-01,BR004,PROD079,88,2,1,0,89
2025-04-01,BR004,PROD080,54,0,1,0,53
2025-04-01,BR004,PROD081,123,0,0,0,123
2025-04-01,BR004,PROD082,311,0,0,0,311
2025-04-01,BR004,PROD083,161,20,6,0,175
2025-04-01,BR004,PROD084,199,8,0,0,207
2025-04-01,BR004,PROD085,55,0,0,0,55
2025-04-01,BR004,PROD086,148,15,0,0,163
2025-04-01,BR004,PROD087,130,0,0,0,130
2025-04-01,BR004,PROD088,102,0,0,0,102
2025-04-01,BR004,PROD089,449,0,5,0,444
2025-04-01,BR004,PROD090,180,0,0,1,179
2025-04-01,BR004,PROD091,376,10,0,0,386
2025-04-01,BR004,PROD092,158,0,0,0,158
2025-04-01,BR004,PROD093,73,6,0,0,79
2025-04-01,BR004,PROD094,128,0,0,0,128
2025-04-01,BR004,PROD095,199,51,0,0,250
2025-04-01,BR004,PROD096,249,0,0,0,249
2025-04-01,BR004,PROD097,205,0,2,0,203
2025-04-01,BR004,PROD098,133,0,0,0,133
2025-04-01,BR004,PROD099,69,0,2,0,67
2025-04-01,BR004,PROD100,255,0,0,0,255
2025-04-01,BR004,PROD101,129,0,0,0,129
2025-04-01,BR004,PROD102,81,55,2,0,134
2025-04-01,BR004,PROD103,67,0,5,0,62
2025-04-01,BR004,PROD104,120,0,0,0,120
2025-04-01,BR004,PROD105,233,0,0,0,233
2025-04-01,BR004,PROD106,194,0,0,0,194
2025-04-01,BR004,PROD107,150,0,0,0,150
2025-04-01,BR004,PROD108,161,0,0,0,161
2025-04-01,BR004,PROD109,188,0,0,0,188
2025-04-01,BR004,PROD110,315,0,0,0,315
2025-04-01,BR004,PROD111,95,0,2,0,93
2025-04-01,BR004,PROD112,106,0,0,0,106
2025-04-01,BR004,PROD113,43,17,0,0,60
2025-04-01,BR004,PROD114,145,8,0,0,153
2025-04-01,BR004,PROD115,259,0,1,0,258
2025-04-01,BR004,PROD116,124,0,0,0,124
2025-04-01,BR004,PROD117,162,0,5,0,157
2025-04-01,BR004,PROD118,306,0,0,0,306
2025-04-01,BR004,PROD119,43,24,5,0,62
2025-04-01,BR004,PROD120,455,0,0,0,455
2025-04-01,BR005,PROD001,61,0,2,0,59
2025-04-01,BR005,PROD002,127,10,0,0,137
2025-04-01,BR005,PROD003,455,0,0,0,455
2025-04-01,BR005,PROD004,47,0,0,0,47
2025-04-01,BR005,PROD005,70,0,0,0,70
2025-04-01,BR005,PROD006,445,16,0,0,461
2025-04-01,BR005,PROD007,247,0,0,0,247
2025-04-01,BR005,PROD008,453,0,1,0,452
2025-04-01,BR005,PROD009,192,0,7,0,185
2025-04-01,BR005,PROD010,312,0,4,0,308
2025-04-01,BR005,PROD011,127,0,0,0,127
2025-04-01,BR005,PROD012,245,0,0,0,245
2025-04-01,BR005,PROD013,72,9,0,0,81
2025-04-01,BR005,PROD014,140,0,2,1,137
2025-04-01,BR005,PROD015,64,40,0,0,104
2025-04-01,BR005,PROD016,158,0,3,0,155
2025-04-01,BR005,PROD017,300,0,9,0,291
2025-04-01,BR005,PROD018,127,0,6,0,121
2025-04-01,BR005,PROD019,155,0,0,0,155
2025-04-01,BR005,PROD020,253,8,0,1,260
2025-04-01,BR005,PROD021,313,0,3,0,310
2025-04-01,BR005,PROD022,166,1,1,0,166
2025-04-01,BR005,PROD023,158,0,0,0,158
2025-04-01,BR005,PROD024,192,6,8,0,190
2025-04-01,BR005,PROD025,57,23,8,0,72
2025-04-01,BR005,PROD026,71,0,0,0,71
2025-04-01,BR005,PROD027,159,41,11,0,189
2025-04-01,BR005,PROD028,377,88,0,0,465
2025-04-01,BR005,PROD029,127,0,0,0,127
2025-04-01,BR005,PROD030,82,0,0,0,82
2025-04-01,BR005,PROD031,60,0,2,2,56
2025-04-01,BR005,PROD032,389,0,2,0,387
2025-04-01,BR005,PROD033,78,0,0,0,78
2025-04-01,BR005,PROD034,235,0,0,0,235
2025-04-01,BR005,PROD035,131,0,2,0,129
2025-04-01,BR005,PROD036,56,0,0,0,56
2025-04-01,BR005,PROD037,83,0,0,0,83
2025-04-01,BR005,PROD038,312,3,0,0,315
2025-04-01,BR005,PROD039,298,15,0,0,313
2025-04-01,BR005,PROD040,183,0,0,0,183
2025-04-01,BR005,PROD041,38,11,13,0,36
2025-04-01,BR005,PROD042,460,0,0,0,460
2025-04-01,BR005,PROD043,196,0,12,0,184
2025-04-01,BR005,PROD044,86,0,2,0,84
2025-04-01,BR005,PROD045,115,0,0,0,115
2025-04-01,BR005,PROD046,80,0,0,0,80
2025-04-01,BR005,PROD047,160,0,1,0,159
2025-04-01,BR005,PROD048,78,0,0,0,78
2025-04-01,BR005,PROD049,124,28,0,0,152
2025-04-01,BR005,PROD050,85,0,2,0,83
2025-04-01,BR005,PROD051,127,0,2,0,125
2025-04-01,BR005,PROD052,158,6,3,0,161
2025-04-01,BR005,PROD053,257,0,0,1,256
2025-04-01,BR005,PROD054,244,0,0,0,244
2025-04-01,BR005,PROD055,190,0,1,0,189
2025-04-01,BR005,PROD056,449,0,8,0,441
2025-04-01,BR005,PROD057,142,4,0,0,146
2025-04-01,BR005,PROD058,123,0,2,0,121
2025-04-01,BR005,PROD059,55,0,0,1,54
2025-04-01,BR005,PROD060,386,4,0,0,390
2025-04-01,BR005,PROD061,452,0,0,0,452
2025-04-01,BR005,PROD062,461,0,0,0,461
2025-04-01,BR005,PROD063,315,0,0,0,315
2025-04-01,BR005,PROD064,55,5,0,0,60
2025-04-01,BR005,PROD065,101,36,3,3,131
2025-04-01,BR005,PROD066,113,0,0,0,113
2025-04-01,BR005,PROD067,158,0,0,0,158
2025-04-01,BR005,PROD068,162,0,6,0,156
2025-04-01,BR005,PROD069,102,8,0,0,110
2025-04-01,BR005,PROD070,449,0,0,0,449
2025-04-01,BR005,PROD071,181,13,0,1,193
2025-04-01,BR005,PROD072,303,0,0,0,303
2025-04-01,BR005,PROD073,145,0,3,0,142
2025-04-01,BR005,PROD074,72,0,0,1,71
2025-04-01,BR005,PROD075,384,0,0,0,384
2025-04-01,BR005,PROD076,186,0,0,0,186
2025-04-01,BR005,PROD077,111,0,0,0,111
2025-04-01,BR005,PROD078,63,0,2,0,61
2025-04-01,BR005,PROD079,97,0,0,0,97
2025-04-01,BR005,PROD080,72,0,0,1,71
2025-04-01,BR005,PROD081,110,0,0,0,110
2025-04-01,BR005,PROD082,304,0,2,0,302
2025-04-01,BR005,PROD083,152,0,3,0,149
2025-04-01,BR005,PROD084,210,0,3,0,207
2025-04-01,BR005,PROD085,55,0,0,0,55
2025-04-01,BR005,PROD086,121,40,0,0,161
2025-04-01,BR005,PROD087,157,0,0,0,157
2025-04-01,BR005,PROD088,90,0,5,0,85
2025-04-01,BR005,PROD089,378,0,0,0,378
2025-04-01,BR005,PROD090,178,0,2,0,176
2025-04-01,BR005,PROD091,447,0,0,0,447
2025-04-01,BR005,PROD092,157,0,0,0,157
2025-04-01,BR005,PROD093,91,0,2,0,89
2025-04-01,BR005,PROD094,158,0,0,0,158
2025-04-01,BR005,PROD095,239,0,0,0,239
2025-04-01,BR005,PROD096,212,0,0,0,212
2025-04-01,BR005,PROD097,244,0,0,0,244
2025-04-01,BR005,PROD098,91,0,0,0,91
2025-04-01,BR005,PROD099,63,0,12,0,51
2025-04-01,BR005,PROD100,161,47,1,0,207
2025-04-01,BR005,PROD101,119,0,0,0,119
2025-04-01,BR005,PROD102,109,0,0,0,109
2025-04-01,BR005,PROD103,87,0,0,0,87
2025-04-01,BR005,PROD104,95,0,4,0,91
2025-04-01,BR005,PROD105,219,0,3,0,216
2025-04-01,BR005,PROD106,128,0,0,0,128
2025-04-01,BR005,PROD107,246,3,2,0,247
2025-04-01,BR005,PROD108,189,3,0,0,192
2025-04-01,BR005,PROD109,153,13,0,2,164
2025-04-01,BR005,PROD110,308,4,0,0,312
2025-04-01,BR005,PROD111,101,0,1,0,100
2025-04-01,BR005,PROD112,132,0,1,1,130
2025-04-01,BR005,PROD113,62,0,0,3,59
2025-04-01,BR005,PROD114,153,0,1,0,152
2025-04-01,BR005,PROD115,251,52,0,0,303
2025-04-01,BR005,PROD116,114,16,0,0,130
2025-04-01,BR005,PROD117,160,0,0,0,160
2025-04-01,BR005,PROD118,260,0,9,1,250
2025-04-01,BR005,PROD119,54,19,0,0,73
2025-04-01,BR005,PROD120,444,5,0,0,449
2025-04-01,BR006,PROD001,85,0,1,0,84
2025-04-01,BR006,PROD002,160,0,0,0,160
2025-04-01,BR006,PROD003,449,0,3,0,446
2025-04-01,BR006,PROD004,56,16,2,0,70
2025-04-01,BR006,PROD005,85,17,0,0,102
2025-04-01,BR006,PROD006,445,0,0,0,445
2025-04-01,BR006,PROD007,193,12,0,0,205
2025-04-01,BR006,PROD008,450,0,0,0,450
2025-04-01,BR006,PROD009,156,28,8,0,176
2025-04-01,BR006,PROD010,297,14,6,0,305
2025-04-01,BR006,PROD011,105,0,2,0,103
2025-04-01,BR006,PROD012,297,0,1,0,296
2025-04-01,BR006,PROD013,100,0,2,0,98
2025-04-01,BR006,PROD014,145,6,1,0,150
2025-04-01,BR006,PROD015,80,5,4,0,81
2025-04-01,BR006,PROD016,156,0,0,0,156
2025-04-01,BR006,PROD017,308,0,0,0,308
2025-04-01,BR006,PROD018,124,0,0,1,123
2025-04-01,BR006,PROD019,113,0,0,1,112
2025-04-01,BR006,PROD020,210,0,0,0,210
2025-04-01,BR006,PROD021,190,9,0,0,199
2025-04-01,BR006,PROD022,164,52,2,0,214
2025-04-01,BR006,PROD023,151,0,0,0,151
2025-04-01,BR006,PROD024,189,0,3,1,185
2025-04-01,BR006,PROD025,75,0,2,0,73
2025-04-01,BR006,PROD026,62,0,6,0,56
2025-04-01,BR006,PROD027,194,0,3,0,191
2025-04-01,BR006,PROD028,389,0,3,0,386
2025-04-01,BR006,PROD029,97,7,0,0,104
2025-04-01,BR006,PROD030,94,0,0,0,94
2025-04-01,BR006,PROD031,69,0,0,0,69
2025-04-01,BR006,PROD032,301,73,0,0,374
2025-04-01,BR006,PROD033,101,0,2,0,99
2025-04-01,BR006,PROD034,197,42,1,0,238
2025-04-01,BR006,PROD035,90,24,0,0,114
2025-04-01,BR006,PROD036,67,0,0,0,67
2025-04-01,BR006,PROD037,105,0,0,0,105
2025-04-01,BR006,PROD038,245,0,0,0,245
2025-04-01,BR006,PROD039,248,0,1,0,247
2025-04-01,BR006,PROD040,135,0,0,1,134
2025-04-01,BR006,PROD041,54,0,0,0,54
2025-04-01,BR006,PROD042,458,0,3,0,455
2025-04-01,BR006,PROD043,242,13,0,0,255
2025-04-01,BR006,PROD044,101,0,0,0,101
2025-04-01,BR006,PROD045,86,25,2,0,109
2025-04-01,BR006,PROD046,84,0,0,0,84
2025-04-01,BR006,PROD047,149,3,0,0,152
2025-04-01,BR006,PROD048,97,0,0,0,97
2025-04-01,BR006,PROD049,121,0,0,0,121
2025-04-01,BR006,PROD050,56,28,0,0,84
2025-04-01,BR006,PROD051,130,0,0,0,130
2025-04-01,BR006,PROD052,153,0,0,3,150
2025-04-01,BR006,PROD053,263,0,2,0,261
2025-04-01,BR006,PROD054,253,0,2,0,251
2025-04-01,BR006,PROD055,163,0,0,0,163
2025-04-01,BR006,PROD056,386,73,0,0,459
2025-04-01,BR006,PROD057,108,4,0,0,112
2025-04-01,BR006,PROD058,131,0,10,0,121
2025-04-01,BR006,PROD059,65,8,8,0,65
2025-04-01,BR006,PROD060,463,0,4,0,459
2025-04-01,BR006,PROD061,448,0,4,0,444
2025-04-01,BR006,PROD062,460,0,0,0,460
2025-04-01,BR006,PROD063,313,0,2,0,311
2025-04-01,BR006,PROD064,61,16,2,0,75
2025-04-01,BR006,PROD065,101,0,3,0,98
2025-04-01,BR006,PROD066,112,0,3,0,109
2025-04-01,BR006,PROD067,111,22,5,0,128
2025-04-01,BR006,PROD068,131,8,0,0,139
2025-04-01,BR006,PROD069,108,0,0,0,108
2025-04-01,BR006,PROD070,304,12,2,0,314
2025-04-01,BR006,PROD071,190,0,0,0,190
2025-04-01,BR006,PROD072,301,4,1,0,304
2025-04-01,BR006,PROD073,133,34,3,0,164
2025-04-01,BR006,PROD074,65,0,2,0,63
2025-04-01,BR006,PROD075,464,0,8,0,456
2025-04-01,BR006,PROD076,143,51,0,0,194
2025-04-01,BR006,PROD077,125,0,1,1,123
2025-04-01,BR006,PROD078,59,0,0,0,59
2025-04-01,BR006,PROD079,84,1,5,0,80
2025-04-01,BR006,PROD080,64,1,4,0,61
2025-04-01,BR006,PROD081,124,0,5,0,119
2025-04-01,BR006,PROD082,260,1,4,1,256
2025-04-01,BR006,PROD083,192,0,0,0,192
2025-04-01,BR006,PROD084,175,28,0,0,203
2025-04-01,BR006,PROD085,58,17,0,0,75
2025-04-01,BR006,PROD086,136,0,1,0,135
2025-04-01,BR006,PROD087,136,0,0,0,136
2025-04-01,BR006,PROD088,78,10,0,0,88
2025-04-01,BR006,PROD089,465,0,1,0,464
2025-04-01,BR006,PROD090,193,0,0,0,193
2025-04-01,BR006,PROD091,453,0,2,1,450
2025-04-01,BR006,PROD092,125,0,0,0,125
2025-04-01,BR006,PROD093,97,0,3,0,94
2025-04-01,BR006,PROD094,137,0,2,0,135
2025-04-01,BR006,PROD095,253,0,2,0,251
2025-04-01,BR006,PROD096,166,0,0,0,166
2025-04-01,BR006,PROD097,172,0,0,0,172
2025-04-01,BR006,PROD098,104,0,2,0,102
2025-04-01,BR006,PROD099,64,0,0,0,64
2025-04-01,BR006,PROD100,202,0,0,0,202
2025-04-01,BR006,PROD101,124,0,10,0,114
2025-04-01,BR006,PROD102,159,0,0,0,159
2025-04-01,BR006,PROD103,87,0,1,0,86
2025-04-01,BR006,PROD104,114,0,0,0,114
2025-04-01,BR006,PROD105,157,92,0,0,249
2025-04-01,BR006,PROD106,112,38,1,0,149
2025-04-01,BR006,PROD107,240,0,4,0,236
2025-04-01,BR006,PROD108,193,2,0,0,195
2025-04-01,BR006,PROD109,184,0,3,0,181
2025-04-01,BR006,PROD110,303,0,1,0,302
2025-04-01,BR006,PROD111,67,0,0,0,67
2025-04-01,BR006,PROD112,124,0,0,0,124
2025-04-01,BR006,PROD113,45,28,3,0,70
2025-04-01,BR006,PROD114,163,0,4,0,159
2025-04-01,BR006,PROD115,313,0,0,1,312
2025-04-01,BR006,PROD116,112,0,3,0,109
2025-04-01,BR006,PROD117,148,0,0,0,148
2025-04-01,BR006,PROD118,299,0,1,0,298
2025-04-01,BR006,PROD119,61,0,1,0,60
2025-04-01,BR006,PROD120,449,0,5,0,444
2025-04-01,BR007,PROD001,90,0,10,0,80
2025-04-01,BR007,PROD002,150,0,2,0,148
2025-04-01,BR007,PROD003,453,0,2,0,451
2025-04-01,BR007,PROD004,42,8,0,0,50
2025-04-01,BR007,PROD005,74,0,1,0,73
2025-04-01,BR007,PROD006,389,0,0,0,389
2025-04-01,BR007,PROD007,253,0,0,0,253
2025-04-01,BR007,PROD008,386,0,0,0,386
2025-04-01,BR007,PROD009,151,20,7,0,164
2025-04-01,BR007,PROD010,294,5,2,0,297
2025-04-01,BR007,PROD011,106,0,21,0,85
2025-04-01,BR007,PROD012,315,0,0,0,315
2025-04-01,BR007,PROD013,98,0,0,0,98
2025-04-01,BR007,PROD014,149,0,0,0,149
2025-04-01,BR007,PROD015,97,8,0,0,105
2025-04-01,BR007,PROD016,163,0,0,0,163
2025-04-01,BR007,PROD017,300,0,4,0,296
2025-04-01,BR007,PROD018,128,0,0,0,128
2025-04-01,BR007,PROD019,139,4,5,0,138
2025-04-01,BR007,PROD020,195,0,0,0,195
2025-04-01,BR007,PROD021,265,0,0,0,265
2025-04-01,BR007,PROD022,203,1,0,0,204
2025-04-01,BR007,PROD023,137,3,0,0,140
2025-04-01,BR007,PROD024,165,0,0,0,165
2025-04-01,BR007,PROD025,85,0,0,0,85
2025-04-01,BR007,PROD026,63,12,0,0,75
2025-04-01,BR007,PROD027,191,0,2,0,189
2025-04-01,BR007,PROD028,445,0,8,1,436
2025-04-01,BR007,PROD029,132,0,1,0,131
2025-04-01,BR007,PROD030,87,0,0,0,87
2025-04-01,BR007,PROD031,58,0,0,0,58
2025-04-01,BR007,PROD032,453,0,0,1,452
2025-04-01,BR007,PROD033,92,0,2,0,90
2025-04-01,BR007,PROD034,212,0,1,0,211
2025-04-01,BR007,PROD035,126,0,3,0,123
2025-04-01,BR007,PROD036,48,0,0,0,48
2025-04-01,BR007,PROD037,60,25,0,0,85
2025-04-01,BR007,PROD038,248,0,0,0,248
2025-04-01,BR007,PROD039,238,16,4,0,250
2025-04-01,BR007,PROD040,189,0,8,0,181
2025-04-01,BR007,PROD041,56,0,5,0,51
2025-04-01,BR007,PROD042,463,0,0,0,463
2025-04-01,BR007,PROD043,170,0,3,0,167
2025-04-01,BR007,PROD044,65,13,10,0,68
2025-04-01,BR007,PROD045,118,10,0,0,128
2025-04-01,BR007,PROD046,74,0,0,0,74
2025-04-01,BR007,PROD047,187,0,1,0,186
2025-04-01,BR007,PROD048,92,0,5,0,87
2025-04-01,BR007,PROD049,151,6,3,0,154
2025-04-01,BR007,PROD050,81,0,3,1,77
2025-04-01,BR007,PROD051,93,0,0,0,93
2025-04-01,BR007,PROD052,177,0,0,0,177
2025-04-01,BR007,PROD053,306,0,1,0,305
2025-04-01,BR007,PROD054,243,0,3,0,240
2025-04-01,BR007,PROD055,160,0,0,1,159
2025-04-01,BR007,PROD056,465,0,0,0,465
2025-04-01,BR007,PROD057,140,0,2,0,138
2025-04-01,BR007,PROD058,156,0,1,0,155
2025-04-01,BR007,PROD059,57,3,7,0,53
2025-04-01,BR007,PROD060,461,0,0,0,461
2025-04-01,BR007,PROD061,465,0,0,0,465
2025-04-01,BR007,PROD062,457,0,0,0,457
2025-04-01,BR007,PROD063,212,52,1,0,263
2025-04-01,BR007,PROD064,59,0,1,0,58
2025-04-01,BR007,PROD065,132,0,1,0,131
2025-04-01,BR007,PROD066,131,0,0,1,130
2025-04-01,BR007,PROD067,139,11,1,0,149
2025-04-01,BR007,PROD068,163,0,0,0,163
2025-04-01,BR007,PROD069,125,0,0,0,125
2025-04-01,BR007,PROD070,380,0,1,0,379
2025-04-01,BR007,PROD071,165,0,0,1,164
2025-04-01,BR007,PROD072,264,0,0,0,264
2025-04-01,BR007,PROD073,123,36,0,0,159
