Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status
TXN004520,2025-02-11,17:50:26,BR010,CUST02613,PROD068,2,570.98,0.05,0.16,M-Pesa,WDBKE89X7E,Physical Store,EMP022,0,Completed
TXN004521,2025-06-05,19:26:14,BR006,CUST01392,PROD071,1,911.15,0,0.16,M-Pesa,1I6DJNC61J,Physical Store,EMP018,0,Completed
TXN004522,2025-01-13,16:29:08,BR009,CUST01344,PROD085,3,2090.4,0.15,0.16,Card,,WhatsApp Order,EMP033,150,Completed
TXN004523,2026-03-24,14:02:38,BR010,CUST02698,PROD120,6,1035.94,0.05,0.16,M-Pesa,DG7U0FKM5Q,Online,EMP022,300,Completed
TXN004524,2025-01-23,20:40:25,BR006,CUST00617,PROD003,5,232.87,0,0.16,Card,,WhatsApp Order,EMP006,250,Completed
TXN004525,2026-08-04,14:13:14,BR002,CUST00792,PROD010,4,317.48,0.05,0.16,M-Pesa,6XZZFSF4K0,Online,EMP002,200,Completed
TXN004526,2025-12-27,13:33:03,BR008,CUST00964,PROD056,4,1163.35,0,0.16,M-Pesa,NB77OO8WDQ,Physical Store,EMP020,0,Completed
TXN004527,2025-01-03,13:02:00,BR006,CUST00762,PROD050,2,138.72,0,0.16,Cash,,WhatsApp Order,EMP042,300,Completed
TXN004528,2025-11-21,17:05:21,BR006,CUST00183,PROD034,5,132.32,0,0.16,M-Pesa,BS8BG1J2T5,Online,EMP054,400,Completed
TXN004529,2026-08-31,12:08:12,BR012,CUST02765,PROD076,1,306.68,0,0.16,Cash,,Physical Store,EMP036,0,Cancelled
TXN004530,2025-07-06,11:05:10,BR006,CUST01841,PROD019,1,228.23,0.05,0.16,M-Pesa,R8FLLQ3OHO,Online,EMP042,350,Completed
TXN004531,2025-10-07,10:15:39,BR012,CUST02331,PROD017,2,621.98,0.15,0.16,M-Pesa,C383ZZXCF4,Physical Store,EMP012,0,Completed
TXN004532,2025-05-23,10:38:00,BR012,CUST01799,PROD019,3,233.16,0,0.16,M-Pesa,YLCFXTH3CK,Physical Store,EMP048,0,Completed
TXN004533,2025-09-22,14:12:22,BR005,CUST02598,PROD043,5,305.77,0,0.16,Card,,Physical Store,EMP029,0,Completed
TXN004534,2025-09-30,08:56:49,BR002,CUST00494,PROD107,3,490.95,0,0.16,Cash,,Physical Store,EMP050,0,Completed
TXN004535,2026-01-24,11:46:33,BR006,CUST00606,PROD076,5,320.91,0,0.16,Cash,,Physical Store,EMP054,0,Completed
TXN004536,2025-10-13,15:40:18,BR008,CUST02199,PROD018,3,240.75,0,0.16,Card,,Physical Store,EMP032,0,Cancelled
TXN004537,2026-04-13,11:16:23,BR006,CUST02353,PROD022,2,178.23,0,0.16,M-Pesa,B6PY501IP1,WhatsApp Order,EMP030,400,Completed
TXN004538,2026-02-24,17:07:09,BR002,CUST01167,PROD049,1,535.92,0,0.16,Cash,,Online,EMP014,250,Completed
TXN004539,2025-08-28,12:19:35,BR001,CUST02264,PROD063,2,481.8,0,0.16,M-Pesa,E5V3Q7U18U,Online,EMP013,150,Completed
TXN004540,2026-05-29,20:14:04,BR002,CUST01114,PROD085,2,2073.76,0.15,0.16,M-Pesa,QWV90CY421,WhatsApp Order,EMP050,0,Refunded
TXN004541,2026-07-19,09:08:28,BR007,CUST00479,PROD074,2,310.74,0.05,0.16,M-Pesa,Y316DH9QZK,Physical Store,EMP055,0,Completed
TXN004542,2026-02-18,18:10:53,BR010,CUST02901,PROD050,4,141.64,0.05,0.16,M-Pesa,BR44Z35ZTA,Physical Store,EMP010,0,Completed
TXN004543,2026-05-28,09:59:55,BR003,CUST02857,PROD023,1,1509.24,0.05,0.16,M-Pesa,WCPTVR0HQ8,Physical Store,EMP051,0,Completed
TXN004544,2025-03-12,15:30:13,BR006,CUST02003,PROD018,1,243.72,0.1,0.16,Cash,,Physical Store,EMP042,0,Completed
TXN004545,2025-08-26,16:15:46,BR011,CUST02764,PROD117,4,2401.87,0.15,0.16,M-Pesa,9R3SVX0U0V,Online,EMP047,350,Completed
TXN004546,2026-06-05,16:46:02,BR010,CUST00251,PROD017,1,638.72,0,0.16,Cash,,Physical Store,EMP034,0,Completed
TXN004547,2026-06-25,10:31:16,BR001,CUST02655,PROD010,2,305.77,0.1,0.16,Cash,,Online,EMP025,150,Completed
TXN004548,2025-12-28,15:47:57,BR002,CUST02674,PROD044,1,323.78,0.05,0.16,Card,,Physical Store,EMP050,0,Completed
TXN004549,2025-05-15,17:14:30,BR011,CUST02457,PROD026,4,89.3,0.05,0.16,M-Pesa,VZM8DJ35D0,Online,EMP059,250,Completed
TXN004550,2025-04-07,08:23:55,BR006,CUST01181,PROD075,8,329.5,0.05,0.16,M-Pesa,RJ6K75DQ08,Physical Store,EMP006,0,Completed
TXN004551,2025-09-09,10:40:03,BR002,CUST02615,PROD039,1,875.87,0,0.16,M-Pesa,MB85NJGJXV,Physical Store,EMP050,0,Completed
TXN004552,2025-11-01,16:03:43,BR006,CUST01123,PROD072,2,586.9,0,0.16,M-Pesa,H4579KQ8LW,Physical Store,EMP030,0,Completed
TXN004553,2026-07-07,15:24:14,BR009,CUST02357,PROD058,2,85.74,0.1,0.16,Cash,,Online,EMP057,250,Completed
TXN004554,2025-09-07,12:52:11,BR011,CUST01500,PROD033,2,158.31,0.05,0.16,M-Pesa,TDYFWI8WEH,Physical Store,EMP047,0,Completed
TXN004555,2025-03-29,10:14:34,BR011,CUST01576,PROD041,1,293.86,0,0.16,M-Pesa,4ABT9KF83X,Physical Store,EMP059,0,Completed
TXN004556,2026-05-15,11:54:57,BR009,CUST00645,PROD043,1,323.54,0.05,0.16,Bank Transfer,,Physical Store,EMP021,0,Completed
TXN004557,2025-07-18,12:23:51,BR001,CUST00845,PROD105,10,342.9,0,0.16,M-Pesa,NSNMHPA4R5,Online,EMP013,250,Completed
TXN004558,2026-01-28,13:10:52,BR005,CUST00650,PROD067,2,196.79,0,0.16,Card,,WhatsApp Order,EMP017,400,Completed
TXN004559,2025-03-24,09:20:16,BR005,CUST00722,PROD003,2,235.17,0.05,0.16,M-Pesa,P5D69W0AN1,Physical Store,EMP005,0,Completed
TXN004560,2026-08-29,15:32:02,BR002,CUST00943,PROD104,1,894.43,0,0.16,Card,,Physical Store,EMP038,0,Completed
TXN004561,2026-07-23,10:36:49,BR012,CUST02124,PROD115,2,175.6,0.1,0.16,Bank Transfer,,Physical Store,EMP048,0,Completed
TXN004562,2025-05-30,09:13:45,BR001,CUST00789,PROD041,3,297.48,0,0.16,M-Pesa,GRU726XZ7R,Physical Store,EMP037,0,Completed
TXN004563,2025-03-28,09:36:34,BR003,CUST02571,PROD057,4,59.37,0.05,0.16,M-Pesa,CMM1KM2ZT2,Physical Store,EMP015,0,Completed
TXN004564,2025-06-19,16:19:51,BR005,CUST00748,PROD005,2,3249.43,0.1,0.16,M-Pesa,UE30TY3PBU,Online,EMP029,250,Completed
TXN004565,2025-08-12,18:56:09,BR009,CUST01717,PROD111,1,627.06,0,0.16,Bank Transfer,,Physical Store,EMP021,0,Completed
TXN004566,2026-05-28,19:48:16,BR001,CUST01299,PROD028,6,416.95,0.1,0.16,Cash,,Physical Store,EMP025,0,Completed
TXN004567,2026-03-30,11:29:34,BR006,CUST00002,PROD090,1,49.4,0.05,0.16,M-Pesa,T57TL8A02S,Physical Store,EMP054,0,Completed
TXN004568,2025-10-20,14:40:13,BR005,CUST00972,PROD090,8,49.98,0.05,0.16,Card,,Online,EMP029,250,Completed
TXN004569,2025-03-01,11:41:58,BR002,CUST02994,PROD028,1,418.29,0.1,0.16,M-Pesa,FTCH6XXXK1,WhatsApp Order,EMP050,200,Completed
TXN004570,2025-12-27,10:42:23,BR001,CUST02664,PROD043,1,311.96,0.05,0.16,M-Pesa,RG8KHKSJA6,Physical Store,EMP013,0,Completed
TXN004571,2025-12-24,13:48:05,BR001,CUST01725,PROD113,2,712.25,0,0.16,M-Pesa,BILHAB66LK,Physical Store,EMP025,0,Completed
TXN004572,2025-06-01,10:40:01,BR001,CUST00856,PROD021,1,4908.26,0.1,0.16,Bank Transfer,,Online,EMP013,250,Completed
TXN004573,2025-02-25,20:39:57,BR010,CUST02238,PROD095,5,278.14,0,0.16,Card,,Physical Store,EMP058,0,Completed
TXN004574,2026-08-16,14:01:05,BR004,CUST02249,PROD073,2,309.98,0.1,0.16,M-Pesa,8E5PEH8ALK,Physical Store,EMP052,0,Completed
TXN004575,2026-05-26,11:06:14,BR007,CUST00593,PROD072,2,596.89,0.05,0.16,Cash,,Physical Store,EMP007,0,Completed
TXN004576,2026-01-17,11:26:07,BR004,CUST01953,PROD065,1,147.55,0,0.16,M-Pesa,37IDE958KM,Online,EMP016,400,Completed
TXN004577,2025-12-02,19:03:30,BR001,CUST00279,PROD020,1,244.84,0.15,0.16,M-Pesa,1D3UVTCIPA,WhatsApp Order,EMP025,300,Completed
TXN004578,2025-06-10,17:04:45,BR008,CUST01844,PROD090,1,51.63,0.15,0.16,M-Pesa,LGMATREKU2,WhatsApp Order,EMP056,400,Completed
TXN004579,2025-08-04,10:15:28,BR012,CUST00550,PROD021,4,5037.08,0,0.16,Card,,WhatsApp Order,EMP024,200,Completed
TXN004580,2025-11-29,19:22:33,BR007,CUST02772,PROD060,2,400.61,0,0.16,Card,,WhatsApp Order,EMP007,300,Completed
TXN004581,2026-08-01,17:36:21,BR002,CUST01985,PROD110,1,71.48,0,0.16,Card,,Physical Store,EMP050,0,Completed
TXN004582,2026-05-25,15:25:24,BR005,CUST00485,PROD018,2,254.28,0,0.16,M-Pesa,HFOP35J7ZO,Physical Store,EMP029,0,Completed
TXN004583,2025-05-22,18:18:47,BR009,CUST00185,PROD049,3,543.01,0,0.16,M-Pesa,WTCLPQE7IX,Online,EMP045,250,Completed
TXN004584,2026-06-08,08:15:18,BR004,CUST01132,PROD059,2,243.6,0,0.16,Cash,,Physical Store,EMP052,0,Completed
TXN004585,2025-07-01,08:24:35,BR004,CUST00367,PROD084,1,100.37,0.05,0.16,M-Pesa,LIFYW7O742,WhatsApp Order,EMP028,400,Completed
TXN004586,2026-01-06,19:50:28,BR008,CUST01711,PROD096,5,2053.02,0,0.16,Cash,,Online,EMP032,350,Completed
TXN004587,2026-07-11,12:35:06,BR006,CUST01094,PROD098,1,154.48,0.1,0.16,Card,,Physical Store,EMP006,0,Completed
TXN004588,2025-10-20,18:50:13,BR005,CUST00076,PROD002,1,191.37,0.05,0.16,Card,,Physical Store,EMP005,0,Completed
TXN004589,2025-08-10,17:05:39,BR006,CUST01830,PROD030,8,97.16,0,0.16,M-Pesa,YEQCA6X1AR,Online,EMP054,250,Completed
TXN004590,2025-11-02,08:41:36,BR007,CUST02058,PROD078,1,125.19,0.05,0.16,Cash,,Online,EMP043,200,Completed
TXN004591,2025-06-10,10:23:14,BR001,CUST00496,PROD038,6,521.94,0,0.16,Card,,Online,EMP013,200,Completed
TXN004592,2025-10-13,14:24:03,BR004,CUST01740,PROD067,2,196.93,0,0.16,Cash,,Physical Store,EMP040,0,Cancelled
TXN004593,2025-03-20,17:04:34,BR007,CUST01779,PROD032,3,2213.86,0,0.16,M-Pesa,M9UH9OGBWJ,Physical Store,EMP043,0,Completed
TXN004594,2025-06-24,19:18:20,BR003,CUST02276,PROD091,8,257.15,0.05,0.16,M-Pesa,U98CTFC0FY,Physical Store,EMP015,0,Cancelled
TXN004595,2026-04-30,10:43:32,BR005,CUST02521,PROD050,5,136.99,0,0.16,Card,,Physical Store,EMP029,0,Completed
TXN004596,2026-05-19,13:26:42,BR004,CUST01399,PROD019,10,234.61,0.05,0.16,Bank Transfer,,Physical Store,EMP052,0,Completed
TXN004597,2026-04-02,19:26:35,BR001,CUST00830,PROD054,6,226.95,0,0.16,Cash,,Physical Store,EMP049,0,Cancelled
TXN004598,2025-03-07,09:51:21,BR002,CUST01425,PROD045,1,1200.7,0.1,0.16,M-Pesa,APGYNZGYJR,Physical Store,EMP002,0,Completed
TXN004599,2026-02-21,10:00:37,BR010,CUST00913,PROD090,3,50.07,0.1,0.16,Card,,Physical Store,EMP034,0,Completed
TXN004600,2026-01-28,19:54:21,BR006,CUST02069,PROD030,1,95.99,0.1,0.16,Cash,,Physical Store,EMP030,0,Completed
TXN004601,2026-01-10,15:36:34,BR006,CUST01605,PROD060,1,411.1,0.15,0.16,M-Pesa,SMZOKJSF9U,Physical Store,EMP006,0,Completed
TXN004602,2025-06-25,16:44:35,BR001,CUST01207,PROD101,1,2953.83,0.05,0.16,M-Pesa,FNWYSK40PI,Online,EMP037,200,Completed
TXN004603,2025-10-11,13:52:41,BR001,CUST01975,PROD033,2,156.71,0.05,0.16,M-Pesa,0YQH7TVRLE,Online,EMP025,300,Completed
TXN004604,2026-03-15,11:58:29,BR009,CUST01658,PROD092,2,283.76,0,0.16,Bank Transfer,,Physical Store,EMP021,0,Completed
TXN004605,2025-08-17,17:39:41,BR001,CUST01659,PROD065,5,146.61,0.1,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN004606,2026-08-20,17:50:33,BR001,CUST02657,PROD043,3,322.17,0.1,0.16,M-Pesa,SFQ1F3V2QN,WhatsApp Order,EMP013,250,Completed
TXN004607,2025-09-14,10:57:44,BR002,CUST02125,PROD051,1,227.17,0.15,0.16,M-Pesa,6PC346SK44,Physical Store,EMP026,0,Completed
TXN004608,2026-02-16,11:13:00,BR010,CUST02044,PROD019,2,236.46,0,0.16,M-Pesa,2GKQPD2WBL,Online,EMP058,150,Completed
TXN004609,2026-01-08,08:12:54,BR011,CUST01088,PROD047,2,592.24,0,0.16,M-Pesa,GN78PJ7HVM,Physical Store,EMP047,0,Completed
TXN004610,2026-04-01,16:55:30,BR003,CUST02051,PROD024,1,828.74,0,0.16,M-Pesa,7OT7LZMNJI,Physical Store,EMP051,0,Completed
TXN004611,2026-06-06,09:21:31,BR012,CUST00780,PROD107,4,495.98,0.1,0.16,M-Pesa,5CH4NNGUL7,Physical Store,EMP012,0,Completed
TXN004612,2025-12-15,15:10:14,BR001,CUST00696,PROD078,1,127.68,0,0.16,M-Pesa,LVDO9T1IWG,Physical Store,EMP013,0,Completed
TXN004613,2025-05-20,16:21:17,BR003,CUST02320,PROD025,2,56.24,0,0.16,M-Pesa,8026ZVP6SI,Physical Store,EMP051,0,Completed
TXN004614,2025-09-19,08:17:39,BR012,CUST00634,PROD043,1,318.02,0.1,0.16,Cash,,Online,EMP012,0,Cancelled
TXN004615,2025-06-17,16:41:51,BR003,CUST01747,PROD102,3,507.08,0,0.16,Card,,WhatsApp Order,EMP003,200,Completed
TXN004616,2025-01-22,14:40:10,BR001,CUST01387,PROD026,2,90.4,0.05,0.16,Card,,Physical Store,EMP049,0,Completed
TXN004617,2025-05-11,19:27:33,BR004,CUST01420,PROD033,3,156.49,0.05,0.16,M-Pesa,Z8HYKRBBST,Online,EMP016,200,Completed
TXN004618,2025-01-13,16:08:20,BR012,CUST02785,PROD049,3,532.91,0.15,0.16,Cash,,Physical Store,EMP060,0,Completed
TXN004619,2025-08-31,15:01:53,BR001,CUST01600,PROD102,2,493.12,0.05,0.16,M-Pesa,TBMKXF0YMG,Physical Store,EMP013,0,Completed
TXN004620,2025-03-02,18:14:46,BR011,CUST02589,PROD088,1,1269.95,0,0.16,M-Pesa,DY5IMCWIZJ,Online,EMP047,400,Completed
TXN004621,2026-05-17,14:45:50,BR010,CUST02172,PROD018,3,252.23,0,0.16,M-Pesa,FZMTMFA2BI,Physical Store,EMP022,0,Completed
TXN004622,2026-04-15,19:00:18,BR007,CUST02961,PROD051,10,216.92,0,0.16,Card,,Physical Store,EMP007,0,Completed
TXN004623,2026-02-01,15:46:25,BR010,CUST00485,PROD018,6,245.67,0,0.16,Cash,,Physical Store,EMP010,0,Completed
TXN004624,2025-11-26,18:24:03,BR004,CUST00496,PROD075,1,332.88,0.1,0.16,M-Pesa,NUCCZ5EJRK,Physical Store,EMP052,0,Completed
TXN004625,2025-09-10,09:16:32,BR011,CUST00183,PROD067,1,189.25,0,0.16,Cash,,WhatsApp Order,EMP011,200,Completed
TXN004626,2025-05-19,17:12:19,BR001,CUST00336,PROD023,1,1479.8,0,0.16,Card,,Physical Store,EMP001,0,Completed
TXN004627,2026-02-02,13:54:48,BR012,CUST02693,PROD067,2,187.71,0.05,0.16,M-Pesa,OHNYAD8BF3,Online,EMP024,350,Completed
TXN004628,2025-06-29,13:15:30,BR006,CUST01827,PROD105,1,348.12,0.05,0.16,M-Pesa,9S6O79YZTD,Physical Store,EMP030,0,Completed
TXN004629,2026-07-01,13:37:09,BR008,CUST01190,PROD044,2,336.65,0.1,0.16,M-Pesa,VAPR7C3003,Physical Store,EMP008,0,Completed
TXN004630,2026-01-01,20:50:06,BR007,CUST01937,PROD072,1,593.29,0.15,0.16,M-Pesa,XXLF9NVW0Y,WhatsApp Order,EMP043,200,Completed
TXN004631,2026-05-07,15:18:00,BR005,CUST00789,PROD081,2,904.39,0.1,0.16,Cash,,Physical Store,EMP029,0,Completed
TXN004632,2025-09-09,19:34:33,BR002,CUST02094,PROD017,2,652.01,0,0.16,Card,,Physical Store,EMP014,0,Completed
TXN004633,2025-08-21,08:40:34,BR006,CUST00787,PROD074,3,304.59,0,0.16,M-Pesa,05I08VEDQ3,Physical Store,EMP030,0,Completed
TXN004634,2025-11-10,13:59:49,BR004,CUST01383,PROD005,3,3257.65,0.15,0.16,Card,,Physical Store,EMP052,0,Completed
TXN004635,2026-07-07,19:09:22,BR003,CUST01778,PROD048,1,762.72,0.05,0.16,M-Pesa,UKHZYU8UD5,WhatsApp Order,EMP039,300,Completed
TXN004636,2025-02-08,09:15:30,BR001,CUST00803,PROD052,6,132.75,0.05,0.16,M-Pesa,H1L7ANP649,Physical Store,EMP049,0,Completed
TXN004637,2025-03-16,18:54:20,BR009,CUST01780,PROD018,8,247.96,0,0.16,Cash,,Physical Store,EMP033,0,Cancelled
TXN004638,2026-03-10,16:03:57,BR001,CUST00576,PROD018,2,250.98,0,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN004639,2025-02-17,08:28:51,BR012,CUST01174,PROD107,3,482.72,0.05,0.16,Card,,Physical Store,EMP024,0,Completed
TXN004640,2025-11-10,09:14:00,BR007,CUST01680,PROD042,2,254.79,0.05,0.16,Cash,,Physical Store,EMP019,0,Completed
TXN004641,2025-11-16,12:08:10,BR001,CUST00837,PROD076,2,313.26,0.15,0.16,Cash,,Physical Store,EMP025,0,Completed
TXN004642,2025-09-01,09:59:21,BR006,CUST01601,PROD079,2,1195.02,0.05,0.16,M-Pesa,337CY3CL4I,Physical Store,EMP042,0,Cancelled
TXN004643,2026-08-19,08:18:51,BR004,CUST02470,PROD020,10,235.13,0.05,0.16,M-Pesa,HPW3PABTX0,Online,EMP004,0,Cancelled
TXN004644,2026-01-31,08:26:14,BR003,CUST02190,PROD017,1,658.71,0.05,0.16,M-Pesa,NOR9W2V8NH,Physical Store,EMP039,0,Completed
TXN004645,2025-05-13,14:32:39,BR010,CUST01282,PROD039,1,821.62,0.05,0.16,Bank Transfer,,Physical Store,EMP022,0,Completed
TXN004646,2026-01-09,10:28:41,BR001,CUST00444,PROD023,6,1483.56,0.1,0.16,M-Pesa,NNRQN96OZU,Physical Store,EMP001,0,Completed
TXN004647,2025-03-10,16:34:14,BR002,CUST00851,PROD108,1,161.33,0,0.16,M-Pesa,LQH8HUQ6EL,Online,EMP002,0,Cancelled
TXN004648,2025-06-10,10:23:16,BR004,CUST02200,PROD030,1,96.96,0.05,0.16,M-Pesa,SWJ2B1VNAF,Physical Store,EMP040,0,Completed
TXN004649,2026-06-27,12:08:33,BR006,CUST00575,PROD087,3,2291.23,0,0.16,M-Pesa,6UQ0W52XZI,Physical Store,EMP054,0,Completed
TXN004650,2025-05-17,09:56:52,BR002,CUST02700,PROD035,1,410.83,0,0.16,M-Pesa,2PFA4H3CPG,Online,EMP038,350,Completed
TXN004651,2025-09-29,20:40:23,BR006,CUST02786,PROD088,5,1277.5,0.15,0.16,Bank Transfer,,Physical Store,EMP018,0,Refunded
TXN004652,2025-08-29,12:06:20,BR006,CUST01201,PROD071,1,936.31,0.15,0.16,Cash,,Physical Store,EMP042,0,Completed
TXN004653,2025-04-08,09:56:41,BR012,CUST02380,PROD109,1,2238.05,0.1,0.16,M-Pesa,OOSQF6XV21,Physical Store,EMP048,0,Completed
TXN004654,2025-04-17,09:54:18,BR008,CUST01867,PROD031,5,662.17,0.05,0.16,Card,,Physical Store,EMP020,0,Completed
TXN004655,2025-03-29,10:02:49,BR004,CUST00523,PROD097,1,122.32,0,0.16,Cash,,WhatsApp Order,EMP040,400,Completed
TXN004656,2025-02-28,08:40:37,BR009,CUST00699,PROD074,1,311.83,0,0.16,Card,,WhatsApp Order,EMP021,400,Completed
TXN004657,2025-06-18,19:35:38,BR008,CUST01549,PROD073,2,300.78,0,0.16,M-Pesa,6JZYKU8FOQ,Physical Store,EMP020,0,Completed
TXN004658,2026-05-31,16:47:26,BR006,CUST02977,PROD080,1,933.91,0,0.16,Cash,,Physical Store,EMP042,0,Completed
TXN004659,2025-11-10,14:01:21,BR010,CUST02943,PROD001,3,205.05,0.05,0.16,M-Pesa,D98A6I5EG0,WhatsApp Order,EMP022,400,Completed
TXN004660,2025-07-18,09:12:31,BR008,CUST01576,PROD071,1,921.52,0,0.16,Bank Transfer,,Physical Store,EMP044,0,Completed
TXN004661,2025-04-23,17:54:18,BR011,CUST01204,PROD070,2,512.88,0,0.16,Card,,Physical Store,EMP059,0,Completed
TXN004662,2026-05-03,11:06:50,BR001,CUST02586,PROD115,3,166.8,0,0.16,M-Pesa,EC0L7TLFD4,Physical Store,EMP001,0,Completed
TXN004663,2026-06-26,16:21:26,BR007,CUST00331,PROD033,1,157.22,0.05,0.16,M-Pesa,GB7ZXD1YGG,Online,EMP007,400,Completed
TXN004664,2026-06-10,14:05:53,BR012,CUST00493,PROD042,1,246.84,0.05,0.16,Card,,WhatsApp Order,EMP036,300,Completed
TXN004665,2026-08-17,12:33:42,BR008,CUST00876,PROD107,5,487.1,0.05,0.16,M-Pesa,DQGW9XCV47,Online,EMP020,200,Completed
TXN004666,2026-04-27,10:56:16,BR007,CUST01849,PROD113,3,718.04,0,0.16,Cash,,Physical Store,EMP019,0,Completed
TXN004667,2026-03-31,20:56:29,BR003,CUST01663,PROD066,5,196.72,0,0.16,Card,,Online,EMP027,350,Completed
TXN004668,2026-03-18,09:09:14,BR002,CUST00267,PROD041,2,308.56,0.15,0.16,M-Pesa,44O4LOD1ST,Online,EMP014,150,Completed
TXN004669,2026-04-16,08:43:27,BR012,CUST01235,PROD090,2,50.29,0.05,0.16,M-Pesa,8QMVOF055J,Physical Store,EMP060,0,Completed
TXN004670,2025-04-01,11:54:40,BR012,CUST02057,PROD028,1,404.65,0.05,0.16,Card,,Online,EMP012,400,Completed
TXN004671,2026-02-04,11:32:48,BR012,CUST00832,PROD049,1,556.57,0.05,0.16,M-Pesa,2IOI7UN0M5,Online,EMP048,150,Completed
TXN004672,2026-01-13,15:43:42,BR001,CUST00286,PROD066,1,204.6,0,0.16,M-Pesa,1XJHEAP765,Physical Store,EMP037,0,Completed
TXN004673,2026-02-11,16:35:27,BR006,CUST00119,PROD051,4,214.44,0.15,0.16,Cash,,Online,EMP030,300,Completed
TXN004674,2026-01-23,18:54:01,BR009,CUST00260,PROD033,3,158.14,0,0.16,M-Pesa,UM36J78WQY,Physical Store,EMP033,0,Completed
TXN004675,2025-05-19,12:46:15,BR002,CUST01845,PROD069,1,3659.22,0.05,0.16,M-Pesa,EBJIBD86VS,Physical Store,EMP038,0,Completed
TXN004676,2025-03-21,08:39:14,BR009,CUST02080,PROD065,2,145.58,0.1,0.16,M-Pesa,13WV11S7Q1,Physical Store,EMP021,0,Completed
TXN004677,2025-09-28,15:06:56,BR008,CUST01422,PROD031,1,679.01,0,0.16,M-Pesa,QA1CURNFO7,Physical Store,EMP020,0,Completed
TXN004678,2026-01-10,15:10:10,BR002,CUST00663,PROD074,2,293.65,0,0.16,M-Pesa,IXLCCQQ2S1,Physical Store,EMP014,0,Completed
TXN004679,2025-03-31,14:08:06,BR009,CUST02726,PROD117,5,2432.72,0.15,0.16,Card,,Physical Store,EMP045,0,Completed
TXN004680,2025-05-05,11:47:59,BR010,CUST02741,PROD091,1,263.22,0.05,0.16,M-Pesa,IUKWAGOZKI,WhatsApp Order,EMP010,0,Cancelled
TXN004681,2025-05-09,19:14:15,BR007,CUST02899,PROD108,2,170.72,0.1,0.16,Card,,Physical Store,EMP019,0,Completed
TXN004682,2026-02-01,19:47:02,BR003,CUST02920,PROD068,2,580.04,0,0.16,Cash,,Physical Store,EMP015,0,Completed
TXN004683,2026-05-12,08:21:44,BR002,CUST00270,PROD087,10,2336.56,0.05,0.16,M-Pesa,BLSCG68S1A,Physical Store,EMP050,0,Completed
TXN004684,2025-04-07,15:52:32,BR008,CUST02495,PROD041,1,311.82,0.05,0.16,M-Pesa,W73FACTL9D,Online,EMP032,0,Refunded
TXN004685,2026-01-06,08:28:36,BR007,CUST02742,PROD001,1,204.67,0,0.16,M-Pesa,02KPF2S30X,WhatsApp Order,EMP055,150,Completed
TXN004686,2026-02-27,16:09:11,BR001,CUST01223,PROD070,1,502.53,0.05,0.16,M-Pesa,GLZYOI26VV,Physical Store,EMP049,0,Cancelled
TXN004687,2026-04-26,15:23:03,BR012,CUST01271,PROD120,4,997.24,0,0.16,M-Pesa,PU3P79OZHF,WhatsApp Order,EMP012,150,Completed
TXN004688,2025-01-04,20:45:01,BR009,CUST00747,PROD051,4,223.32,0,0.16,M-Pesa,NNTBOII2D7,Physical Store,EMP009,0,Completed
TXN004689,2026-04-15,11:32:18,BR009,CUST01230,PROD051,3,214.42,0,0.16,M-Pesa,Y7UI0Y3MA8,Physical Store,EMP009,0,Cancelled
TXN004690,2025-03-20,12:36:16,BR006,CUST00423,PROD057,2,60.62,0.15,0.16,M-Pesa,BVZ7GTSVIP,Physical Store,EMP054,0,Completed
TXN004691,2026-06-28,16:57:37,BR007,CUST00397,PROD055,3,1602.2,0.05,0.16,Cash,,Physical Store,EMP055,0,Completed
TXN004692,2025-05-05,19:32:13,BR010,CUST02374,PROD021,1,5063.57,0,0.16,M-Pesa,ABH360IBVD,Online,EMP058,300,Completed
TXN004693,2025-09-26,12:07:14,BR009,CUST00960,PROD062,3,103.17,0.1,0.16,M-Pesa,VV60148X3D,WhatsApp Order,EMP045,300,Completed
TXN004694,2025-02-15,14:44:11,BR009,CUST00788,PROD116,3,225.68,0.05,0.16,M-Pesa,18K6SBJOXJ,Physical Store,EMP045,0,Completed
TXN004695,2025-03-04,16:54:46,BR007,CUST01463,PROD075,1,318.51,0,0.16,M-Pesa,SLK6BIPZID,Physical Store,EMP043,0,Cancelled
TXN004696,2025-07-26,09:33:38,BR005,CUST00735,PROD077,8,1984.72,0.15,0.16,M-Pesa,9WSPCBFZ3U,WhatsApp Order,EMP005,250,Completed
TXN004697,2025-01-11,17:59:28,BR004,CUST02816,PROD115,1,167.91,0.15,0.16,M-Pesa,4WAREFYHLQ,Online,EMP052,300,Completed
TXN004698,2026-08-05,14:52:09,BR007,CUST02322,PROD041,1,300.81,0,0.16,M-Pesa,0H1AAT83QP,Physical Store,EMP043,0,Completed
TXN004699,2025-07-31,10:57:31,BR004,CUST01149,PROD062,1,103.6,0.05,0.16,Cash,,WhatsApp Order,EMP016,200,Completed
TXN004700,2026-07-12,16:54:22,BR002,CUST00982,PROD049,3,558.92,0.15,0.16,M-Pesa,NP4FW3SZRJ,Physical Store,EMP026,0,Completed
