Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status,Gross_Sales_KES,Discount_Amount_KES,Net_Sales_KES,VAT_Amount_KES,Final_Revenue_KES
TXN003216,2025-10-30,14:56:28,BR001,CUST00864,PROD091,10,265.35,0.05,0.16,M-Pesa,JZUIM2EZJ3,Physical Store,EMP025,0,Completed,2653.5,132.68,2520.82,403.33,2924.15
TXN003217,2026-06-10,08:30:17,BR002,CUST00547,PROD119,1,2620.96,0.05,0.16,M-Pesa,NDUNR15UCR,Physical Store,EMP014,0,Completed,2620.96,131.05,2489.91,398.39,2888.3
TXN003218,2025-11-07,14:43:43,BR002,CUST02277,PROD101,6,2904.95,0.15,0.16,M-Pesa,2Q228U2IV0,Physical Store,EMP050,0,Completed,17429.7,2614.45,14815.25,2370.44,17185.69
TXN003219,2025-04-15,08:34:25,BR004,CUST01556,PROD024,1,798.31,0.05,0.16,Card,,Physical Store,EMP028,0,Cancelled,798.31,39.92,758.39,121.34,0
TXN003220,2025-05-23,11:29:40,BR002,CUST00626,PROD065,1,154.46,0,0.16,Bank Transfer,,Physical Store,EMP050,0,Completed,154.46,0.0,154.46,24.71,179.17
TXN003221,2026-04-12,13:16:05,BR008,CUST01171,PROD076,1,309.67,0,0.16,M-Pesa,A2BIQL5VFT,Physical Store,EMP008,0,Completed,309.67,0.0,309.67,49.55,359.22
TXN003222,2025-05-12,19:35:30,BR009,CUST01915,PROD077,5,2028.94,0.1,0.16,Card,,Physical Store,EMP057,0,Completed,10144.7,1014.47,9130.23,1460.84,10591.07
TXN003223,2025-02-25,17:16:03,BR007,CUST01747,PROD066,4,198.91,0.05,0.16,M-Pesa,YKR7ZT4HPN,Physical Store,EMP055,0,Completed,795.64,39.78,755.86,120.94,876.8
TXN003224,2025-09-01,15:47:57,BR002,CUST01386,PROD091,5,273.74,0.15,0.16,M-Pesa,K3HVURDVVS,Physical Store,EMP038,0,Completed,1368.7,205.31,1163.39,186.14,1349.53
TXN003225,2026-06-18,14:39:16,BR007,CUST00233,PROD052,5,134.69,0,0.16,M-Pesa,UERUXW04HW,Physical Store,EMP019,0,Completed,673.45,0.0,673.45,107.75,781.2
TXN003226,2026-06-23,13:36:32,BR010,CUST00124,PROD034,4,138.48,0,0.16,Card,,Physical Store,EMP058,0,Completed,553.92,0.0,553.92,88.63,642.55
TXN003227,2025-08-29,08:56:55,BR011,CUST01191,PROD078,2,126.2,0.05,0.16,Card,,Physical Store,EMP047,0,Cancelled,252.4,12.62,239.78,38.36,0
TXN003228,2025-07-18,19:53:07,BR005,CUST00560,PROD083,1,164.11,0.15,0.16,Card,,Online,EMP029,300,Completed,164.11,24.62,139.49,22.32,461.81
TXN003229,2025-04-09,18:56:25,BR011,CUST00649,PROD003,10,225.6,0.15,0.16,M-Pesa,0FJ6NS02HC,Physical Store,EMP011,0,Completed,2256.0,338.4,1917.6,306.82,2224.42
TXN003230,2026-03-01,18:10:36,BR004,CUST01911,PROD096,4,2168.03,0,0.16,M-Pesa,CMLMAKDOGI,WhatsApp Order,EMP052,200,Completed,8672.12,0.0,8672.12,1387.54,10259.66
TXN003231,2025-07-22,10:49:27,BR001,CUST00882,PROD042,2,239.57,0,0.16,M-Pesa,SUU1GK99UP,WhatsApp Order,EMP025,300,Completed,479.14,0.0,479.14,76.66,855.8
TXN003232,2025-06-25,10:23:47,BR002,CUST02770,PROD086,1,244.75,0,0.16,M-Pesa,H4K1OV89IF,Physical Store,EMP038,0,Refunded,244.75,0.0,244.75,39.16,-283.91
TXN003233,2025-07-04,10:17:26,BR006,CUST01974,PROD097,4,121.76,0.05,0.16,Card,,Physical Store,EMP006,0,Completed,487.04,24.35,462.69,74.03,536.72
TXN003234,2026-07-20,11:47:01,BR006,CUST01940,PROD061,1,2146.19,0.1,0.16,Cash,,WhatsApp Order,EMP018,250,Completed,2146.19,214.62,1931.57,309.05,2490.62
TXN003235,2025-01-18,12:19:00,BR003,CUST00355,PROD061,1,2177.66,0,0.16,Card,,Physical Store,EMP039,0,Completed,2177.66,0.0,2177.66,348.43,2526.09
TXN003236,2025-11-15,16:35:35,BR003,CUST01482,PROD029,5,2086.92,0,0.16,M-Pesa,ZZ5VB40KCG,Physical Store,EMP003,0,Completed,10434.6,0.0,10434.6,1669.54,12104.14
TXN003237,2025-09-13,16:06:53,BR009,CUST01022,PROD021,3,5010.22,0,0.16,M-Pesa,B5PG755H53,Online,EMP009,250,Completed,15030.66,0.0,15030.66,2404.91,17685.57
TXN003238,2025-12-23,08:39:42,BR008,CUST02906,PROD116,1,226.1,0.05,0.16,M-Pesa,P2YD3749C0,Physical Store,EMP008,0,Completed,226.1,11.3,214.8,34.37,249.17
TXN003239,2025-03-05,16:52:33,BR001,CUST00590,PROD083,4,162.02,0.05,0.16,M-Pesa,6X1VV6G5OR,Online,EMP013,150,Completed,648.08,32.4,615.68,98.51,864.19
TXN003240,2025-04-01,17:14:55,BR003,CUST01014,PROD100,1,609.96,0,0.16,M-Pesa,PCJGKEH5E4,Online,EMP039,350,Completed,609.96,0.0,609.96,97.59,1057.55
TXN003241,2026-03-29,16:02:44,BR010,CUST02687,PROD055,2,1578.47,0.05,0.16,Cash,,Physical Store,EMP010,0,Completed,3156.94,157.85,2999.09,479.85,3478.94
TXN003242,2026-06-19,08:19:28,BR009,CUST01088,PROD084,1,97.46,0.1,0.16,Cash,,Physical Store,EMP045,0,Completed,97.46,9.75,87.71,14.03,101.74
TXN003243,2026-08-10,14:18:21,BR001,CUST01771,PROD059,1,243.63,0.15,0.16,M-Pesa,F0XRYTWZN0,Physical Store,EMP013,0,Completed,243.63,36.54,207.09,33.13,240.22
TXN003244,2025-03-18,15:19:33,BR005,CUST02295,PROD092,2,296.91,0.1,0.16,Cash,,WhatsApp Order,EMP041,400,Completed,593.82,59.38,534.44,85.51,1019.95
TXN003245,2025-10-02,18:26:09,BR008,CUST01944,PROD069,1,3628.83,0,0.16,Cash,,Online,EMP008,200,Completed,3628.83,0.0,3628.83,580.61,4409.44
TXN003246,2025-02-12,16:13:48,BR001,CUST02515,PROD019,1,235.86,0.05,0.16,M-Pesa,EATB8M4RFB,WhatsApp Order,EMP049,350,Completed,235.86,11.79,224.07,35.85,609.92
TXN003247,2025-09-13,19:59:09,BR001,CUST02790,PROD039,1,858.03,0,0.16,Card,,Physical Store,EMP037,0,Completed,858.03,0.0,858.03,137.28,995.31
TXN003248,2025-02-03,13:26:15,BR003,CUST01688,PROD024,6,801.12,0.1,0.16,M-Pesa,RY93LB6WLZ,WhatsApp Order,EMP027,150,Completed,4806.72,480.67,4326.05,692.17,5168.22
TXN003249,2025-08-14,17:38:12,BR001,CUST00019,PROD109,4,2213.87,0,0.16,M-Pesa,XQ92UAKO1P,Online,EMP025,150,Completed,8855.48,0.0,8855.48,1416.88,10422.36
TXN003250,2025-05-06,12:09:28,BR009,CUST02573,PROD091,3,271.76,0.05,0.16,Card,,Physical Store,EMP009,0,Completed,815.28,40.76,774.52,123.92,898.44
TXN003251,2025-09-26,14:56:32,BR012,CUST00066,PROD004,4,582.97,0,0.16,M-Pesa,ZDS9BQUD28,Physical Store,EMP036,0,Completed,2331.88,0.0,2331.88,373.1,2704.98
TXN003252,2026-04-28,18:10:39,BR003,CUST00281,PROD033,3,156.31,0,0.16,Card,,Physical Store,EMP051,0,Completed,468.93,0.0,468.93,75.03,543.96
TXN003253,2025-09-18,14:39:59,BR010,CUST02843,PROD042,1,243.62,0,0.16,Cash,,Physical Store,EMP034,0,Completed,243.62,0.0,243.62,38.98,282.6
TXN003254,2025-10-20,09:04:01,BR002,CUST00523,PROD105,1,346.75,0,0.16,M-Pesa,NJ338XEIER,WhatsApp Order,EMP038,250,Completed,346.75,0.0,346.75,55.48,652.23
TXN003255,2026-01-29,10:07:33,BR011,CUST00673,PROD089,1,90.18,0,0.16,M-Pesa,4GXK1CNOXJ,Physical Store,EMP059,0,Completed,90.18,0.0,90.18,14.43,104.61
TXN003256,2025-08-13,10:11:11,BR008,CUST01587,PROD107,2,496.08,0.1,0.16,M-Pesa,DDLCRXOIIX,Online,EMP032,250,Completed,992.16,99.22,892.94,142.87,1285.81
TXN003257,2026-04-09,15:19:16,BR012,CUST02814,PROD071,1,925.95,0.15,0.16,M-Pesa,XBGMUO73SS,Physical Store,EMP060,0,Completed,925.95,138.89,787.06,125.93,912.99
TXN003258,2025-05-27,16:54:36,BR006,CUST02501,PROD017,2,645.34,0.05,0.16,M-Pesa,9C7LNF9VDL,Online,EMP054,400,Completed,1290.68,64.53,1226.15,196.18,1822.33
TXN003259,2026-08-18,11:07:02,BR011,CUST00950,PROD111,4,625.66,0.15,0.16,Bank Transfer,,Online,EMP023,0,Cancelled,2502.64,375.4,2127.24,340.36,0
TXN003260,2025-09-14,10:23:48,BR004,CUST01178,PROD098,1,153.81,0.15,0.16,M-Pesa,52BV5D245C,Physical Store,EMP004,0,Completed,153.81,23.07,130.74,20.92,151.66
TXN003261,2025-03-14,15:09:15,BR011,CUST00884,PROD040,1,414.62,0,0.16,M-Pesa,R6D9S9SM3E,WhatsApp Order,EMP023,400,Completed,414.62,0.0,414.62,66.34,880.96
TXN003262,2026-04-05,18:19:40,BR003,CUST00508,PROD037,1,4279.4,0.15,0.16,Card,,Physical Store,EMP039,0,Completed,4279.4,641.91,3637.49,582.0,4219.49
TXN003263,2025-01-25,20:15:12,BR003,CUST00050,PROD063,3,486.33,0.05,0.16,M-Pesa,8CG78A7ETK,Physical Store,EMP003,0,Completed,1458.99,72.95,1386.04,221.77,1607.81
TXN003264,2025-06-05,18:07:15,BR002,CUST01912,PROD082,1,214.34,0,0.16,M-Pesa,WNLCA4DRMG,Online,EMP050,0,Cancelled,214.34,0.0,214.34,34.29,0
TXN003265,2026-04-06,10:54:18,BR005,CUST02486,PROD066,6,198.4,0,0.16,M-Pesa,8AX50Z5W3S,Physical Store,EMP029,0,Completed,1190.4,0.0,1190.4,190.46,1380.86
TXN003266,2025-01-07,20:17:52,BR009,CUST01169,PROD091,1,272.0,0.1,0.16,M-Pesa,M6MDI1K4PK,Physical Store,EMP057,0,Completed,272.0,27.2,244.8,39.17,283.97
TXN003267,2026-06-09,17:26:38,BR001,CUST00330,PROD083,1,162.81,0,0.16,Card,,WhatsApp Order,EMP013,150,Completed,162.81,0.0,162.81,26.05,338.86
TXN003268,2025-07-03,13:32:48,BR004,CUST00881,PROD017,2,643.73,0,0.16,M-Pesa,ELMTKVIMMX,Physical Store,EMP004,0,Completed,1287.46,0.0,1287.46,205.99,1493.45
TXN003269,2025-03-29,09:24:19,BR006,CUST00852,PROD056,1,1118.31,0.05,0.16,M-Pesa,Z3W87N89B8,Physical Store,EMP042,0,Completed,1118.31,55.92,1062.39,169.98,1232.37
TXN003270,2025-03-05,12:59:56,BR006,CUST02350,PROD107,1,473.33,0,0.16,Bank Transfer,,Physical Store,EMP030,0,Completed,473.33,0.0,473.33,75.73,549.06
TXN003271,2026-08-14,10:08:32,BR003,CUST02159,PROD084,1,103.22,0,0.16,M-Pesa,COGNNVASK9,Physical Store,EMP039,0,Completed,103.22,0.0,103.22,16.52,119.74
TXN003272,2026-03-03,11:23:27,BR002,CUST00957,PROD067,1,189.04,0.1,0.16,M-Pesa,MNR3G77I2F,Physical Store,EMP050,0,Completed,189.04,18.9,170.14,27.22,197.36
TXN003273,2025-11-21,08:11:23,BR001,CUST01019,PROD022,1,178.68,0.05,0.16,M-Pesa,C9KE3KBDY9,WhatsApp Order,EMP037,350,Completed,178.68,8.93,169.75,27.16,546.91
TXN003274,2025-08-23,19:37:53,BR010,CUST01007,PROD098,4,146.82,0.05,0.16,M-Pesa,24B13Z5L8N,Physical Store,EMP046,0,Completed,587.28,29.36,557.92,89.27,647.19
TXN003275,2026-01-22,17:28:02,BR009,CUST02282,PROD099,2,344.07,0.15,0.16,Card,,Online,EMP045,200,Completed,688.14,103.22,584.92,93.59,878.51
TXN003276,2025-10-10,14:31:01,BR011,CUST02750,PROD067,5,184.46,0.05,0.16,M-Pesa,SKWEIRABL1,Physical Store,EMP035,0,Completed,922.3,46.12,876.18,140.19,1016.37
TXN003277,2026-01-22,09:29:14,BR011,CUST02842,PROD098,1,146.18,0.05,0.16,Card,,Online,EMP035,300,Completed,146.18,7.31,138.87,22.22,461.09
TXN003278,2025-07-27,09:04:45,BR001,CUST01115,PROD097,2,126.88,0,0.16,Cash,,Physical Store,EMP049,0,Completed,253.76,0.0,253.76,40.6,294.36
TXN003279,2025-06-18,19:14:22,BR003,CUST02610,PROD072,4,594.57,0,0.16,M-Pesa,JVGAI278RJ,Online,EMP015,350,Completed,2378.28,0.0,2378.28,380.52,3108.8
TXN003280,2025-10-04,16:55:29,BR003,CUST01673,PROD045,4,1251.98,0.05,0.16,M-Pesa,QVIE68O549,Physical Store,EMP015,0,Completed,5007.92,250.4,4757.52,761.2,5518.72
TXN003281,2026-04-16,15:41:09,BR004,CUST01197,PROD042,3,247.21,0.1,0.16,Cash,,Physical Store,EMP040,0,Completed,741.63,74.16,667.47,106.8,774.27
TXN003282,2025-01-23,14:24:42,BR001,CUST02857,PROD026,2,89.07,0.05,0.16,M-Pesa,YFVUUNRMK1,Physical Store,EMP013,0,Completed,178.14,8.91,169.23,27.08,196.31
TXN003283,2025-04-16,19:19:38,BR001,CUST00961,PROD003,3,231.31,0,0.16,M-Pesa,3WD4SLLN3A,Physical Store,EMP001,0,Completed,693.93,0.0,693.93,111.03,804.96
TXN003284,2026-06-04,20:56:21,BR012,CUST02603,PROD112,1,979.2,0.15,0.16,Cash,,Online,EMP036,350,Completed,979.2,146.88,832.32,133.17,1315.49
TXN003285,2026-08-23,13:04:37,BR007,CUST02455,PROD086,4,246.99,0,0.16,M-Pesa,UMU7W3VQA0,Online,EMP043,300,Completed,987.96,0.0,987.96,158.07,1446.03
TXN003286,2025-11-14,09:52:05,BR001,CUST01947,PROD001,1,209.22,0.15,0.16,M-Pesa,E3SJFS31LB,Online,EMP001,200,Completed,209.22,31.38,177.84,28.45,406.29
TXN003287,2026-05-19,16:41:32,BR009,CUST00886,PROD033,1,155.93,0.1,0.16,M-Pesa,T5N09VT87S,Physical Store,EMP057,0,Completed,155.93,15.59,140.34,22.45,162.79
TXN003288,2025-07-15,09:12:50,BR005,CUST02081,PROD043,1,311.6,0.05,0.16,M-Pesa,UE9V9EGE9H,Physical Store,EMP017,0,Completed,311.6,15.58,296.02,47.36,343.38
TXN003289,2025-10-26,19:05:36,BR001,CUST02323,PROD094,4,71.42,0.15,0.16,M-Pesa,L9HU1CCE21,Physical Store,EMP001,0,Completed,285.68,42.85,242.83,38.85,281.68
TXN003290,2025-08-21,13:08:16,BR002,CUST02577,PROD054,2,222.59,0,0.16,M-Pesa,3C1QZ3ZSP4,Physical Store,EMP014,0,Completed,445.18,0.0,445.18,71.23,516.41
TXN003291,2025-09-25,09:19:11,BR001,CUST02865,PROD034,1,138.43,0.05,0.16,Card,,Physical Store,EMP001,0,Completed,138.43,6.92,131.51,21.04,152.55
TXN003292,2025-08-30,11:45:33,BR009,CUST02611,PROD086,5,242.73,0.05,0.16,Cash,,Online,EMP045,200,Completed,1213.65,60.68,1152.97,184.48,1537.45
TXN003293,2025-03-10,14:57:29,BR011,CUST00123,PROD045,3,1201.24,0.05,0.16,M-Pesa,RS9I570OV6,Physical Store,EMP023,0,Completed,3603.72,180.19,3423.53,547.76,3971.29
TXN003294,2025-07-13,13:55:23,BR010,CUST01523,PROD103,3,581.42,0.1,0.16,Cash,,Online,EMP034,350,Completed,1744.26,174.43,1569.83,251.17,2171.0
TXN003295,2026-05-17,14:55:08,BR007,CUST02466,PROD030,4,97.49,0,0.16,M-Pesa,H8B1GV03EN,Physical Store,EMP007,0,Completed,389.96,0.0,389.96,62.39,452.35
TXN003296,2025-08-24,13:12:59,BR007,CUST02688,PROD109,5,2197.72,0.1,0.16,M-Pesa,19ZN0QIF6I,Physical Store,EMP031,0,Completed,10988.6,1098.86,9889.74,1582.36,11472.1
TXN003297,2026-07-22,17:59:04,BR011,CUST02683,PROD103,3,555.3,0,0.16,Card,,Physical Store,EMP047,0,Completed,1665.9,0.0,1665.9,266.54,1932.44
TXN003298,2025-03-13,10:21:52,BR007,CUST00077,PROD014,2,112.11,0.05,0.16,M-Pesa,B6STGJSSND,Physical Store,EMP043,0,Completed,224.22,11.21,213.01,34.08,247.09
TXN003299,2025-06-30,11:35:45,BR011,CUST02023,PROD118,3,278.37,0.05,0.16,M-Pesa,CNCRARU0OT,Physical Store,EMP011,0,Cancelled,835.11,41.76,793.35,126.94,0
TXN003300,2025-04-02,19:11:57,BR011,CUST00859,PROD101,1,2881.65,0,0.16,Card,,Physical Store,EMP059,0,Completed,2881.65,0.0,2881.65,461.06,3342.71
TXN003301,2025-10-03,08:23:56,BR007,CUST01993,PROD017,1,632.94,0,0.16,Cash,,Physical Store,EMP055,0,Completed,632.94,0.0,632.94,101.27,734.21
TXN003302,2026-06-20,20:42:07,BR007,CUST02036,PROD102,1,482.83,0,0.16,Card,,Physical Store,EMP055,0,Completed,482.83,0.0,482.83,77.25,560.08
TXN003303,2025-08-21,13:29:56,BR004,CUST02183,PROD043,2,307.55,0,0.16,Cash,,Online,EMP016,0,Cancelled,615.1,0.0,615.1,98.42,0
TXN003304,2026-06-14,20:03:31,BR004,CUST01382,PROD009,4,307.44,0,0.16,M-Pesa,UGZQJ03ZB5,WhatsApp Order,EMP004,350,Completed,1229.76,0.0,1229.76,196.76,1776.52
TXN003305,2025-04-05,08:55:41,BR001,CUST02002,PROD034,1,135.22,0.05,0.16,M-Pesa,S3MNNAP4J8,Physical Store,EMP025,0,Completed,135.22,6.76,128.46,20.55,149.01
TXN003306,2025-08-31,19:51:18,BR005,CUST00410,PROD092,6,288.11,0.1,0.16,Cash,,Physical Store,EMP029,0,Completed,1728.66,172.87,1555.79,248.93,1804.72
TXN003307,2026-02-20,12:04:06,BR001,CUST01726,PROD010,1,320.36,0.15,0.16,M-Pesa,C6NXZX61QO,Physical Store,EMP013,0,Completed,320.36,48.05,272.31,43.57,315.88
TXN003308,2026-03-20,14:35:56,BR008,CUST00887,PROD040,1,391.17,0,0.16,Card,,Physical Store,EMP020,0,Completed,391.17,0.0,391.17,62.59,453.76
TXN003309,2025-06-21,16:53:55,BR002,CUST01897,PROD102,1,498.16,0,0.16,M-Pesa,F30NUOVORI,Physical Store,EMP038,0,Completed,498.16,0.0,498.16,79.71,577.87
TXN003310,2025-03-16,15:36:33,BR011,CUST00900,PROD049,2,549.88,0.1,0.16,M-Pesa,7VN4V16C48,Physical Store,EMP035,0,Completed,1099.76,109.98,989.78,158.36,1148.14
TXN003311,2025-01-26,13:46:14,BR009,CUST00204,PROD001,2,204.37,0.05,0.16,Cash,,Online,EMP021,300,Completed,408.74,20.44,388.3,62.13,750.43
TXN003312,2025-09-18,10:53:28,BR007,CUST01827,PROD037,4,4177.05,0,0.16,M-Pesa,ZXS9PHQQ9X,Physical Store,EMP043,0,Completed,16708.2,0.0,16708.2,2673.31,19381.51
TXN003313,2025-05-20,11:24:17,BR007,CUST01679,PROD106,2,305.99,0,0.16,Cash,,Physical Store,EMP031,0,Completed,611.98,0.0,611.98,97.92,709.9
TXN003314,2025-12-11,18:22:16,BR002,CUST01856,PROD107,1,494.69,0,0.16,M-Pesa,T4IWAGPXHU,Online,EMP038,300,Completed,494.69,0.0,494.69,79.15,873.84
TXN003315,2025-05-23,19:36:30,BR007,CUST01353,PROD036,1,589.8,0,0.16,M-Pesa,M1ZQZGABER,Physical Store,EMP043,0,Completed,589.8,0.0,589.8,94.37,684.17
TXN003316,2026-07-10,13:24:07,BR009,CUST00547,PROD077,2,2039.12,0,0.16,Cash,,Online,EMP021,300,Completed,4078.24,0.0,4078.24,652.52,5030.76
TXN003317,2025-12-23,17:37:32,BR011,CUST00059,PROD090,3,50.55,0.05,0.16,Cash,,Online,EMP023,300,Completed,151.65,7.58,144.07,23.05,467.12
TXN003318,2025-12-19,09:38:50,BR003,CUST02863,PROD061,2,2115.85,0.05,0.16,M-Pesa,AH6VF6IHCW,Physical Store,EMP039,0,Completed,4231.7,211.59,4020.11,643.22,4663.33
TXN003319,2025-03-08,11:47:39,BR001,CUST00087,PROD020,3,242.69,0,0.16,M-Pesa,ITSKXC4K3X,Physical Store,EMP037,0,Completed,728.07,0.0,728.07,116.49,844.56
TXN003320,2026-05-13,17:30:05,BR001,CUST02773,PROD103,1,572.99,0,0.16,M-Pesa,YUMVAO9LF5,Online,EMP013,150,Completed,572.99,0.0,572.99,91.68,814.67
TXN003321,2025-06-23,16:33:58,BR004,CUST02191,PROD105,1,339.67,0.1,0.16,Card,,Physical Store,EMP052,0,Completed,339.67,33.97,305.7,48.91,354.61
TXN003322,2026-05-28,16:38:10,BR001,CUST02585,PROD111,2,620.6,0.15,0.16,M-Pesa,SUN1N4E7QR,WhatsApp Order,EMP001,400,Completed,1241.2,186.18,1055.02,168.8,1623.82
TXN003323,2026-03-10,14:14:58,BR004,CUST00974,PROD081,10,897.29,0,0.16,M-Pesa,YPD6QE19UA,Online,EMP004,300,Completed,8972.9,0.0,8972.9,1435.66,10708.56
TXN003324,2026-04-29,15:49:56,BR008,CUST00446,PROD089,10,91.28,0,0.16,M-Pesa,2C7VXS3I5T,Physical Store,EMP008,0,Completed,912.8,0.0,912.8,146.05,1058.85
TXN003325,2025-12-01,19:49:27,BR005,CUST02218,PROD105,3,326.39,0.05,0.16,Cash,,Physical Store,EMP017,0,Completed,979.17,48.96,930.21,148.83,1079.04
TXN003326,2025-01-05,20:09:00,BR011,CUST02763,PROD116,2,233.98,0.1,0.16,Card,,Physical Store,EMP047,0,Completed,467.96,46.8,421.16,67.39,488.55
TXN003327,2026-01-03,13:41:19,BR007,CUST01736,PROD080,2,951.27,0,0.16,M-Pesa,WLMVLKV667,Physical Store,EMP031,0,Completed,1902.54,0.0,1902.54,304.41,2206.95
TXN003328,2026-04-13,15:22:18,BR003,CUST00147,PROD019,6,237.01,0,0.16,M-Pesa,DZM5ZZV74H,Physical Store,EMP039,0,Completed,1422.06,0.0,1422.06,227.53,1649.59
TXN003329,2026-01-05,10:30:21,BR012,CUST01472,PROD018,2,241.87,0,0.16,M-Pesa,044VD4M242,Physical Store,EMP012,0,Completed,483.74,0.0,483.74,77.4,561.14
TXN003330,2026-07-12,20:52:51,BR004,CUST00282,PROD047,3,597.33,0.15,0.16,Cash,,WhatsApp Order,EMP016,300,Completed,1791.99,268.8,1523.19,243.71,2066.9
TXN003331,2025-12-22,13:37:43,BR009,CUST01446,PROD036,3,583.21,0,0.16,M-Pesa,2IFJOT17DT,Physical Store,EMP021,0,Completed,1749.63,0.0,1749.63,279.94,2029.57
TXN003332,2025-02-22,16:40:47,BR010,CUST01057,PROD108,2,164.0,0,0.16,M-Pesa,WPL6MQ1KNP,Online,EMP010,0,Cancelled,328.0,0.0,328.0,52.48,0
TXN003333,2026-04-12,08:57:02,BR005,CUST02709,PROD079,2,1178.65,0,0.16,Bank Transfer,,Physical Store,EMP029,0,Completed,2357.3,0.0,2357.3,377.17,2734.47
TXN003334,2026-06-29,13:58:29,BR008,CUST01132,PROD040,3,413.13,0,0.16,M-Pesa,F4DRRJBB4R,Physical Store,EMP008,0,Completed,1239.39,0.0,1239.39,198.3,1437.69
TXN003335,2026-08-20,10:31:37,BR008,CUST01240,PROD052,1,129.67,0,0.16,Cash,,Physical Store,EMP056,0,Completed,129.67,0.0,129.67,20.75,150.42
TXN003336,2025-04-23,20:17:17,BR002,CUST02630,PROD108,2,167.04,0,0.16,Bank Transfer,,WhatsApp Order,EMP050,350,Completed,334.08,0.0,334.08,53.45,737.53
TXN003337,2025-07-08,18:51:27,BR011,CUST02187,PROD039,2,864.62,0,0.16,M-Pesa,RMOFWDYRJ3,Physical Store,EMP011,0,Completed,1729.24,0.0,1729.24,276.68,2005.92
TXN003338,2025-05-13,15:53:51,BR002,CUST02062,PROD018,2,240.91,0,0.16,Cash,,Online,EMP026,300,Completed,481.82,0.0,481.82,77.09,858.91
TXN003339,2026-01-24,15:17:49,BR001,CUST02485,PROD034,1,137.07,0.1,0.16,Bank Transfer,,Physical Store,EMP013,0,Completed,137.07,13.71,123.36,19.74,143.1
TXN003340,2025-03-31,15:53:33,BR012,CUST01587,PROD070,1,518.22,0.15,0.16,Card,,Physical Store,EMP036,0,Completed,518.22,77.73,440.49,70.48,510.97
TXN003341,2025-08-09,12:48:10,BR006,CUST01034,PROD043,1,321.88,0.05,0.16,Card,,Physical Store,EMP006,0,Completed,321.88,16.09,305.79,48.93,354.72
TXN003342,2025-07-17,14:49:09,BR001,CUST01825,PROD015,1,1158.37,0.05,0.16,M-Pesa,NI54GLF5KS,Physical Store,EMP037,0,Completed,1158.37,57.92,1100.45,176.07,1276.52
TXN003343,2025-03-07,17:24:09,BR007,CUST01952,PROD027,1,224.19,0,0.16,Card,,Online,EMP019,300,Completed,224.19,0.0,224.19,35.87,560.06
TXN003344,2026-08-31,13:22:35,BR001,CUST00043,PROD036,1,585.2,0.05,0.16,Card,,Online,EMP037,150,Completed,585.2,29.26,555.94,88.95,794.89
TXN003345,2026-05-11,16:30:21,BR002,CUST01110,PROD068,1,588.88,0.15,0.16,Card,,Physical Store,EMP038,0,Completed,588.88,88.33,500.55,80.09,580.64
TXN003346,2025-06-08,17:40:05,BR006,CUST00328,PROD001,2,213.22,0.1,0.16,Cash,,Physical Store,EMP054,0,Completed,426.44,42.64,383.8,61.41,445.21
TXN003347,2025-09-02,14:09:03,BR003,CUST01109,PROD001,3,207.68,0.05,0.16,Card,,WhatsApp Order,EMP015,400,Completed,623.04,31.15,591.89,94.7,1086.59
TXN003348,2026-05-28,17:58:43,BR004,CUST00222,PROD114,1,206.51,0,0.16,M-Pesa,H6PT8M3V08,Physical Store,EMP028,0,Completed,206.51,0.0,206.51,33.04,239.55
TXN003349,2026-02-10,14:20:23,BR004,CUST01017,PROD020,1,238.16,0.1,0.16,Cash,,Physical Store,EMP052,0,Completed,238.16,23.82,214.34,34.29,248.63
TXN003350,2025-12-05,14:33:08,BR009,CUST01491,PROD098,3,152.19,0.05,0.16,Bank Transfer,,Physical Store,EMP021,0,Completed,456.57,22.83,433.74,69.4,503.14
TXN003351,2026-02-06,09:31:02,BR012,CUST02301,PROD050,3,140.39,0.05,0.16,M-Pesa,PN97I5Q9Y2,Physical Store,EMP024,0,Refunded,421.17,21.06,400.11,64.02,-464.13
TXN003352,2026-07-23,13:37:39,BR003,CUST00959,PROD062,3,108.44,0.05,0.16,M-Pesa,XQFAN90EZ1,Physical Store,EMP015,0,Completed,325.32,16.27,309.05,49.45,358.5
TXN003353,2025-08-06,14:30:06,BR009,CUST00729,PROD051,1,223.84,0,0.16,M-Pesa,9HEQOBMTA2,WhatsApp Order,EMP057,300,Completed,223.84,0.0,223.84,35.81,559.65
TXN003354,2025-11-26,10:29:14,BR007,CUST02095,PROD007,1,879.22,0,0.16,M-Pesa,I7HE13LEGM,Physical Store,EMP043,0,Completed,879.22,0.0,879.22,140.68,1019.9
TXN003355,2026-05-21,15:18:02,BR012,CUST00233,PROD077,3,2041.65,0.05,0.16,M-Pesa,LHAGCEALFT,WhatsApp Order,EMP048,350,Completed,6124.95,306.25,5818.7,930.99,7099.69
TXN003356,2026-04-13,18:43:24,BR003,CUST00159,PROD008,3,506.76,0.05,0.16,Card,,Physical Store,EMP015,0,Completed,1520.28,76.01,1444.27,231.08,1675.35
